id,command,lastname,firstname,rank,badge_no
051412,LEG BUR,Lugo,Efraim,Police Officer,04345
051414,LEG BUR,Maisonave,Aristides,Police Officer,28844
051415,LEG BUR,Manfredonia,Andrew,Police Officer,29316
051421,LEG BUR,Mcalister,Kevin,Lieutenant,00000
051422,LEG BUR,Mccauley,Matthew,Police Officer,25847
051423,LEG BUR,Mcconnon,Joseph,Lieutenant,00000
051424,LEG BUR,Mcelroy,Brian,Sergeant,04047
051427,LEG BUR,Miller,William,Sergeant,04036
051429,LEG BUR,Monaghan,Edward,Lieutenant,00000
051430,LEG BUR,Murphy,Owen,Police Officer,05341
051431,LEG BUR,Murray,Ronald,Police Officer,30484
051433,LEG BUR,Norman,Jason,Detective,07430
051434,LEG BUR,Nunziato,Joseph,Police Officer,17875
051435,LEG BUR,Oliver,Kenneth,Police Officer,03803
051436,LEG BUR,Orlando,Robert,Lieutenant,00000
051438,LEG BUR,Ortiz,Saundra,Police Officer,28621
051439,LEG BUR,Otoole,Sean,Police Officer,16988
051440,LEG BUR,Pak,Jamie,Police Officer,20850
051441,LEG BUR,Papa,Anthony,Lieutenant,00000
051442,LEG BUR,Parisi,George,Lieutenant,00000
051445,LEG BUR,Pimentel,Christine,Police Officer,28470
051446,LEG BUR,Pitcoff,Roy,Sergeant,02244
051447,LEG BUR,Pollard,Diane,Detective,03494
051448,LEG BUR,Porta,Michael,Police Officer,10153
051450,LEG BUR,Pugh,Jennifer,Police Officer,27524
051452,LEG BUR,Ramos,German,Police Officer,24507
051454,LEG BUR,Reese,Constance,Police Officer,30899
051457,LEG BUR,Rivera,Glendaliz,Police Officer,23617
051458,LEG BUR,Rivera,Juan,Police Officer,03507
051459,LEG BUR,Rogerssanders,Charlene,Police Officer,17002
051460,LEG BUR,Ross,Richard,Detective,01762
051461,LEG BUR,Rund,Lloyd,Sergeant,05000
051462,LEG BUR,Russo,James,Sergeant,04669
051463,LEG BUR,Russo,Louis,Police Officer,04180
051464,LEG BUR,Sandel,Carl,Captain,00000
051465,LEG BUR,Scaglione,Patricia,Sergeant,00965
051466,LEG BUR,Seidel,Erik,Lieutenant,00000
051467,LEG BUR,Selock,William,Police Officer,10526
051468,LEG BUR,Simmons,Melvin,Detective,03048
051473,LEG BUR,Suarez,Glen,Lieutenant,00000
051474,LEG BUR,Sullivan,Gregory,Sergeant,03969
051475,LEG BUR,Sullivan,Patrick,Lieutenant,00000
051481,LEG BUR,Tesler,William,Sergeant,01359
051482,LEG BUR,Testa,Thomas,Sergeant,02423
051484,LEG BUR,Triffon,George,Lieutenant,00000
051485,LEG BUR,Vanderberg,Timothy,Police Officer,31999
051486,LEG BUR,Vanson,William,Police Officer,12985
051487,LEG BUR,Vasselman,Frederick,Police Officer,24405
051490,LEG BUR,Visoky,Neil,Lieutenant,00000
051491,LEG BUR,Vizcaino,Sara,Police Officer,26217
051492,LEG BUR,Voglio,Nicholas,Police Officer,01626
051494,LEG BUR,Welch,John,Lieutenant,00000
051495,LEG BUR,Wiedemann,Paul,Sergeant,02208
051498,LEG BUR,Wright,James,Police Officer,14211
051499,LEG BUR,Yanotisumma,Maureen,Police Officer,28735
051502,LIC DIV,Abramson,Luis,Police Officer,25312
051507,LIC DIV,Ayala,Daniel,Police Officer,09342
051508,LIC DIV,Benitez,Hipolito,Police Officer,12182
051514,LIC DIV,Bush,Alton,Detective,04142
051515,LIC DIV,Campbell,Steven,Police Officer,26826
051516,LIC DIV,Capobianco,Vincent,Sergeant,01437
051518,LIC DIV,Carro,Dominic,Police Officer,06532
051520,LIC DIV,Cloghessy,Ryan,Police Officer,15204
051521,LIC DIV,Condoluci,James,Police Officer,16677
051522,LIC DIV,Cook,Joseph,Detective,06694
051523,LIC DIV,Corbett,Jeremiah,Police Officer,13602
051524,LIC DIV,Crispi,Donald,Police Officer,26127
051525,LIC DIV,Dean,Paul,Lieutenant,00000
051526,LIC DIV,Demeo,Joseph,Police Officer,25787
051527,LIC DIV,Derenzo,Carlo,Sergeant,02263
051532,LIC DIV,Dunbar,Westley,Police Officer,17770
051533,LIC DIV,Espinel,Robert,Police Officer,14215
051534,LIC DIV,Espinosa,Alberto,Police Officer,23563
051535,LIC DIV,Esposito,Anthony,Sergeant,03458
051536,LIC DIV,Evans,Timothy,Police Officer,17150
051537,LIC DIV,Finn,Lisa,Police Officer,11558
051538,LIC DIV,Fritz,Seindy,Police Officer,16642
051539,LIC DIV,Gardner,Sean,Police Officer,21192
051540,LIC DIV,Geiger,William,Police Officer,24783
051541,LIC DIV,Gerasimczyk,Paul,Police Officer,25347
051543,LIC DIV,Giambrone,Eileen,Police Officer,17398
051544,LIC DIV,Goerke,Robert,Sergeant,01908
051545,LIC DIV,Gorney,Christophe,Police Officer,30312
051546,LIC DIV,Hayes,Judy,Sergeant,02632
051549,LIC DIV,Hudson,John,Inspector,00000
051551,LIC DIV,Imburgio,Anthony,Lieutenant,00000
051553,LIC DIV,Jones,Kevin,Sergeant,04493
051554,LIC DIV,Kaczorowski,John,Police Officer,25608
051555,LIC DIV,Kelly,Laura,Police Officer,07443
051557,LIC DIV,Lajoie,Michael,Police Officer,20058
051559,LIC DIV,Levine,Ada,Detective,5978
051560,LIC DIV,Lopez,Miriam,Police Officer,12545
051561,LIC DIV,Lunetta,Andrew,Inspector,00000
051563,LIC DIV,Maniscalco,Joseph,Police Officer,04031
051564,LIC DIV,Marten,Michael,Lieutenant,00000
051565,LIC DIV,Mccall,Sonya,Sergeant,00414
051567,LIC DIV,Meyerhoefer,James,Lieutenant,00000
051568,LIC DIV,Monteith,Maurice,Police Officer,19449
051569,LIC DIV,Moore,Terence,Inspector,00000
051571,LIC DIV,Murphypenedo,Alice,Detective,00866
051573,LIC DIV,Novins,Bernard,Detective,4019
051575,LIC DIV,Oconnor,Stephen,Lieutenant,00000
051576,LIC DIV,Odonohoe,Terence,Sergeant,03865
051577,LIC DIV,Offner,Jason,Police Officer,16846
051578,LIC DIV,Olivo,Esther,Police Officer,03257
051579,LIC DIV,Oteri,Steven,Sergeant,04058
051581,LIC DIV,Peluso,Angelo,Police Officer,19566
051583,LIC DIV,Perez,Raul,Police Officer,02957
051585,LIC DIV,Pica,Nicholas,Police Officer,07090
051586,LIC DIV,Picarillo,Peter,Sergeant,02062
051587,LIC DIV,Pierce,Sherrie,Police Officer,23685
051588,LIC DIV,Prashad,Kenneth,Police Officer,06654
051589,LIC DIV,Preller,Peter,Police Officer,19323
051591,LIC DIV,Ramkissoon,Ricardo,Sergeant,01632
051592,LIC DIV,Richter,Roy,Deputy Inspector,00000
051593,LIC DIV,Rincon,Wendy,Sergeant,04369
051594,LIC DIV,Riveradiaz,Damaris,Police Officer,31947
051597,LIC DIV,Roguso,Joseph,Police Officer,29657
051598,LIC DIV,Rosado,Jose,Police Officer,27330
051600,LIC DIV,Rubio,Nilda,Police Officer,11151
051603,LIC DIV,Scott,Gerald,Police Officer,11804
051604,LIC DIV,Serrapica,Linda,Sergeant,01950
051608,LIC DIV,Singleton,Todd,Detective,00777
051610,LIC DIV,Takacs,Ernest,Police Officer,03319
051612,LIC DIV,Taylor,Ronald,Police Officer,17737
051613,LIC DIV,Tom,Martin,Police Officer,26755
051616,LIC DIV,Valdina,Joseph,Sergeant,04344
051618,LIC DIV,Vitale,Benedict,Lieutenant,00000
051619,LIC DIV,Ward,Yvette,Sergeant,04634
051620,LIC DIV,Williams,Stacey,Police Officer,09394
051628,M E L D,Adamjee,William,Police Officer,09930
051630,M E L D,Adams,Victor,Police Officer,05861
051633,M E L D,Agugliaro,Steven,Police Officer,02316
051636,M E L D,Alexander,Brian,Police Officer,20573
051643,M E L D,Alston,Merlin,Police Officer,00023
051647,M E L D,Amador,Peter,Police Officer,26879
051652,M E L D,Ankhamun,Qebehsenuf,Police Officer,28492
051653,M E L D,Anthony,Wanda,Sergeant,00090
051655,M E L D,Aracena,Jose,Police Officer,18880
051656,M E L D,Arbeeny,Jason,Detective,01654
051657,M E L D,Arenella,Michael,Sergeant,00146
051659,M E L D,Aroca,Alma,Police Officer,28534
051660,M E L D,Arocho,Jose,Police Officer,22201
051663,M E L D,Arroyo,Richard,Police Officer,07788
051664,M E L D,Artiles,Wilkyn,Police Officer,11565
051666,M E L D,Astacio,Rafael,Detective,07689
051668,M E L D,Auletta,Robert,Police Officer,09283
051669,M E L D,Avella,Alan,Police Officer,21757
051671,M E L D,Azambuja,Dennis,Lieutenant,00000
051672,M E L D,Bailey,Ishmael,Police Officer,02884
051673,M E L D,Bailey,Joseph,Police Officer,21778
051675,M E L D,Banks,Damien,Police Officer,24355
051677,M E L D,Barzyz,Anthony,Police Officer,03850
051679,M E L D,Bassford,Richard,Police Officer,14220
051681,M E L D,Batista,Luis,Detective,03433
051682,M E L D,Battista,John,Lieutenant,00000
051683,M E L D,Battisti,Anthony,Police Officer,11233
051684,M E L D,Bazerman,Michael,Detective,02652
051687,M E L D,Bennett,Shermika,Police Officer,23912
051688,M E L D,Berberian,John,Detective,00527
051691,M E L D,Bharat,Roberto,Police Officer,01718
051692,M E L D,Billigmeier,Cathy,Police Officer,09529
051695,M E L D,Boinski,Agnieszka,Police Officer,16334
051696,M E L D,Bonanno,Michael,Detective,01376
051699,M E L D,Bonvicino,John,Police Officer,02227
051701,M E L D,Bottigliere,Anthony,Police Officer,1392
051702,M E L D,Bowens,Jerry,Police Officer,24698
051706,M E L D,Brisbane,Matee,Police Officer,01254
051708,M E L D,Brown,Andrew,Police Officer,01077
051709,M E L D,Brown,Lynn,Detective,01171
051710,M E L D,Brown,Stephen,Detective,02595
051712,M E L D,Brown,Willie,Detective,07969
051713,M E L D,Bruder,Thomas,Police Officer,15717
051715,M E L D,Buffa,Christophe,Police Officer,24185
051717,M E L D,Buonviaggio,Mario,Sergeant,00539
051718,M E L D,Burgher,Rosandre,Police Officer,05967
051719,M E L D,Burgos,Sonia,Detective,05268
051720,M E L D,Burriesci,Biagio,Police Officer,20035
051721,M E L D,Burton,Kevin,Police Officer,30452
051727,M E L D,Calletorres,Veronica,Police Officer,00310
051728,M E L D,Cameron,Trevor,Police Officer,03744
051729,M E L D,Campbell,Kerry,Police Officer,07500
051731,M E L D,Cano,Danny,Police Officer,06111
051732,M E L D,Caraballo,Marielly,Police Officer,13270
051736,M E L D,Carr,Darryl,Police Officer,07705
051737,M E L D,Carranza,Oscar,Police Officer,10824
051740,M E L D,Casadevall,Janice,Police Officer,12756
051741,M E L D,Casado,Alvaro,Police Officer,25484
051742,M E L D,Castellanimisla,Kelly,Police Officer,27154
051743,M E L D,Castiglia,Kevin,Police Officer,05600
051744,M E L D,Castillo,Robert,Police Officer,30716
051752,M E L D,Cerrato,Michael,Police Officer,09196
051753,M E L D,Chapman,Carl,Police Officer,19009
051754,M E L D,Chapman,Wilbur,Chiefs and other ranks,00000
051758,M E L D,Chiles,Dallas,Police Officer,14765
051760,M E L D,Chmurzynski,William,Police Officer,01563
051763,M E L D,Ciollo,Peter,Police Officer,07834
051765,M E L D,Clampitt,Stephen,Police Officer,13780
051767,M E L D,Clarke,Andre,Police Officer,15281
051768,M E L D,Clarke,Thomas,Detective,02208
051769,M E L D,Clerge,Fernand,Police Officer,28018
051770,M E L D,Clinkscales,Mecca,Police Officer,00164
051775,M E L D,Collins,Kyron,Detective,01469
051776,M E L D,Conde,Henry,Sergeant,01062
051777,M E L D,Connolly,Christophe,Police Officer,29537
051785,M E L D,Cosme,Carlos,Police Officer,11911
051787,M E L D,Crofts,James,Police Officer,00287
051788,M E L D,Cronin,Brendan,Police Officer,23061
051789,M E L D,Cruz,Angel,Police Officer,03201
051790,M E L D,Cruz,Carlos,Sergeant,00424
051794,M E L D,Cuevas,Samuel,Police Officer,27509
051795,M E L D,Cunningham,Brian,Detective,05602
051796,M E L D,Curcie,Joan,Police Officer,01232
051797,M E L D,Curitore,Thomas,Detective,03332
051799,M E L D,Cyrus,Ian,Detective,02768
051800,M E L D,Dacilas,Euvindsonz,Police Officer,01025
051801,M E L D,Dagostino,Joseph,Police Officer,25104
051802,M E L D,Dalian,Harry,Police Officer,29238
051803,M E L D,Dallemand,David,Police Officer,05167
051804,M E L D,Dallojacono,Michelle,Police Officer,03437
051806,M E L D,Daniels,Devon,Police Officer,29108
051807,M E L D,Dappolonia,Neung,Police Officer,14278
051809,M E L D,David,Stephen,Police Officer,04752
051812,M E L D,Deering,Shannon,Police Officer,03540
051816,M E L D,Delacruz,Anthony,Police Officer,01889
051820,M E L D,Delgado,Alan,Police Officer,26966
051822,M E L D,Dennis,Jamel,Police Officer,26276
051823,M E L D,Deonarinesingh,Rose,Police Officer,07897
051824,M E L D,Derosalia,Charles,Detective,01289
051825,M E L D,Desposito,Anthony,Detective,06370
051826,M E L D,Dessel,Lauren,Police Officer,18764
051838,M E L D,Douglas,Kenneth,Police Officer,01703
051839,M E L D,Drost,Brett,Police Officer,04669
051841,M E L D,Duncan,Elisha,Police Officer,03073
051845,M E L D,Ebanks,Kenji,Police Officer,10291
051848,M E L D,Ellerbe,James,Detective,02184
051851,M E L D,Escano,Diogenes,Police Officer,10105
051854,M E L D,Espinal,Roberto,Police Officer,05672
051856,M E L D,Estevez,Andy,Police Officer,11166
051859,M E L D,Evanoff,David,Police Officer,23826
051863,M E L D,Failla,Louis,Sergeant,01400
051865,M E L D,Falls,Michael,Police Officer,04557
051866,M E L D,Farkas,Daniel,Lieutenant,00000
051867,M E L D,Farrell,Kevin,Chiefs and other ranks,00000
051871,M E L D,Felle,Annmarie,Police Officer,31197
051872,M E L D,Fenty,Peter,Lieutenant,00000
051873,M E L D,Figueroa,Airo,Police Officer,17674
051874,M E L D,Figueroa,Alan,Detective,02388
051880,M E L D,Flores,Alexander,Police Officer,06649
051882,M E L D,Flynn,Patrick,Lieutenant,00000
051883,M E L D,Fomina,Svetlana,Police Officer,10053
051888,M E L D,Francis,Robert,Detective,05706
051889,M E L D,Franco,Joseph,Detective,07972
051890,M E L D,Franco,Michael,Police Officer,21999
051893,M E L D,Frazier,Shaun,Police Officer,16792
051897,M E L D,Fulton,Otis,Detective,4953
051898,M E L D,Fyfe,Brandon,Police Officer,16449
051900,M E L D,Gagliardi,Michael,Lieutenant,00000
051902,M E L D,Gamboa,Laura,Police Officer,22603
051907,M E L D,Garcia,Markus,Police Officer,28130
051909,M E L D,Garcia,Thomas,Detective,07403
051911,M E L D,Garvey,Anthony,Lieutenant,00000
051913,M E L D,Gerke,Christine,Police Officer,29300
051915,M E L D,Giannetto,Joseph,Captain,00000
051917,M E L D,Gilroy,Kevin,Lieutenant,00000
051918,M E L D,Ginquitti,Michael,Police Officer,19933
051919,M E L D,Gittens,Tracy,Sergeant,04072
051920,M E L D,Gleason,Irene,Sergeant,02458
051921,M E L D,Glover,Kalomo,Police Officer,30084
051922,M E L D,Gobin,Rishi,Police Officer,19076
051923,M E L D,Godfrey,Maureen,Police Officer,03889
051925,M E L D,Goldin,Jon,Police Officer,10218
051926,M E L D,Golfphin,Arthur,Police Officer,05330
051927,M E L D,Golod,Michael,Police Officer,28675
051929,M E L D,Gomez,Manuel,Police Officer,07760
051930,M E L D,Gonsalves,Samir,Detective,00766
051931,M E L D,Gonzalez,Aldyfrell,Police Officer,19941
051932,M E L D,Gonzalez,Raul,Detective,00892
051933,M E L D,Gonzalez,Ronald,Police Officer,12890
051934,M E L D,Gonzalez,Sergio,Police Officer,24530
051939,M E L D,Green,Monty,Police Officer,07433
051940,M E L D,Green,Roosevelt,Sergeant,04169
051941,M E L D,Grogan,Angela,Police Officer,02401
051943,M E L D,Guerrero,Jose,Sergeant,02977
051948,M E L D,Guzman,Olga,Police Officer,05738
051956,M E L D,Hanna,Maryan,Police Officer,10835
051959,M E L D,Harms,Cathleen,Lieutenant,00000
051960,M E L D,Harris,Corey,Police Officer,12549
051963,M E L D,Hathcock,Jessica,Police Officer,27456
051965,M E L D,Headley,Paul,Detective,01252
051966,M E L D,Heffernan,Daniel,Police Officer,02605
051967,M E L D,Hennessy,Steven,Police Officer,08050
051968,M E L D,Henriquez,Homer,Sergeant,03024
051970,M E L D,Hernandez,Jasmin,Police Officer,12850
051974,M E L D,Herpaul,Trevor,Police Officer,00956
051977,M E L D,Hollenbeck,James,Police Officer,19894
051978,M E L D,Hollinger,Deborah,Police Officer,18709
051980,M E L D,Holloway,Jason,Police Officer,12791
051981,M E L D,Holman,Fanny,Police Officer,31686
051982,M E L D,Hooper,Parris,Police Officer,30651
051983,M E L D,Hopper,Owen,Police Officer,22335
051985,M E L D,Hossain,Anowar,Police Officer,02759
051990,M E L D,Hull,Eileen,Police Officer,06510
051993,M E L D,Hwang,Joongsuk,Police Officer,18437
051996,M E L D,Idris,Ahmed,Police Officer,05456
051998,M E L D,Iosilevich,Ilya,Police Officer,09673
052001,M E L D,Isnora,Gescard,Detective,03137
052002,M E L D,Jackson,Albert,Sergeant,04492
052003,M E L D,Jacques,Mackenson,Police Officer,27928
052006,M E L D,James,Paula,Police Officer,27902
052007,M E L D,Jamison,Alison,Police Officer,26434
052010,M E L D,Jean,Wallace,Police Officer,10116
052013,M E L D,Jenkins,Shawn,Police Officer,23590
052014,M E L D,Jimenez,Cindy,Police Officer,11168
052016,M E L D,Jimenez,Yessenia,Police Officer,21827
052018,M E L D,John,Andrew,Police Officer,16950
052022,M E L D,Johnstone,Sean,Detective,00360
052024,M E L D,Jones,Christophe,Detective,07678
052025,M E L D,Jones,Ijnanya,Police Officer,13620
052026,M E L D,Jones,Reginald,Police Officer,01320
052027,M E L D,Jones,Serena,Detective,01564
052030,M E L D,Jordannation,Monica,Police Officer,31481
052034,M E L D,Julio,Yavier,Police Officer,27241
052036,M E L D,Kahan,Matthew,Police Officer,28643
052038,M E L D,Katz,Jaime,Sergeant,00788
052040,M E L D,Keenan,Thomas,Police Officer,04941
052041,M E L D,Kelly,Krista,Police Officer,27569
052043,M E L D,Kerik,Bernard,Detective,02622
052044,M E L D,Khan,Mohamad,Police Officer,10209
052047,M E L D,Kim,James,Police Officer,19241
052048,M E L D,Kissoon,Joseph,Sergeant,03892
052057,M E L D,Krind,Flora,Detective,03534
052058,M E L D,Krull,Vladimir,Sergeant,03369
052060,M E L D,Laborde,Jennifer,Police Officer,07685
052061,M E L D,Labore,Richard,Police Officer,03207
052063,M E L D,Lanigan,Steven,Police Officer,14482
052065,M E L D,Lantigua,Delfin,Police Officer,05770
052070,M E L D,Lavery,Jerald,Lieutenant,00000
052073,M E L D,Lebron,Juan,Detective,01933
052074,M E L D,Lee,Christophe,Police Officer,12634
052078,M E L D,Lemm,Joseph,Detective,03689
052082,M E L D,Lewis,Denton,Police Officer,06932
052084,M E L D,Lio,Francesco,Police Officer,06928
052088,M E L D,Longmore,Michael,Police Officer,10198
052089,M E L D,Lopez,Jaime,Police Officer,20818
052091,M E L D,Lopez,Kenneth,Police Officer,21395
052093,M E L D,Louther,Kevin,Police Officer,05836
052096,M E L D,Lumezi,Albert,Police Officer,12148
052100,M E L D,Magno,Richard,Police Officer,28335
052103,M E L D,Mandelkow,Joann,Police Officer,06481
052106,M E L D,Manzueta,Gabriel,Police Officer,31735
052107,M E L D,Maralit,Rexgene,Police Officer,30520
052110,M E L D,Marin,Alisa,Police Officer,15286
052111,M E L D,Marks,Ernesto,Police Officer,13948
052115,M E L D,Martinez,Richard,Police Officer,15984
052117,M E L D,Martins,Joseph,Police Officer,01839
052118,M E L D,Masso,William,Police Officer,04329
052119,M E L D,Mata,Franklin,Police Officer,26533
052120,M E L D,Mateo,Carlos,Police Officer,00586
052122,M E L D,Mateo,Manuel,Police Officer,29249
052123,M E L D,Matos,Eric,Police Officer,12837
052124,M E L D,Matos,Hector,Police Officer,12512
052125,M E L D,Mauge,Etienne,Detective,05483
052127,M E L D,Maxwell,Sean,Police Officer,17905
052129,M E L D,Mcbride,Kevin,Chiefs and other ranks,00000
052131,M E L D,Mcdonald,Denise,Police Officer,10131
052132,M E L D,Mceleney,Eileen,Sergeant,01823
052133,M E L D,Mcgarry,Brendan,Police Officer,29644
052134,M E L D,Mcgeean,Charles,Police Officer,08014
052138,M E L D,Mclaughlin,Peter,Police Officer,18031
052140,M E L D,Mcloughlin,Brendan,Police Officer,01184
052141,M E L D,Mcnaughton,James,Police Officer,21876
052142,M E L D,Mcneil,Daniel,Sergeant,04830
052144,M E L D,Mcsam,Camille,Police Officer,06881
052147,M E L D,Medina,John,Detective,01804
052150,M E L D,Melendez,Richard,Police Officer,02025
052152,M E L D,Mercado,Hector,Sergeant,02035
052154,M E L D,Mercedes,Gilberto,Police Officer,11564
052155,M E L D,Mikhno,Inna,Police Officer,15314
052156,M E L D,Miller,Carolyn,Police Officer,21209
052160,M E L D,Mitchell,Andy,Police Officer,18491
052161,M E L D,Mogavero,Gina,Police Officer,11345
052162,M E L D,Monaghan,John,Captain,00000
052163,M E L D,Mondezie,Edwin,Police Officer,14386
052164,M E L D,Montalvo,Javier,Police Officer,23055
052165,M E L D,Montanez,John,Police Officer,15715
052166,M E L D,Montpetit,Michael,Police Officer,12351
052168,M E L D,Morales,Eliseo,Police Officer,05396
052170,M E L D,Morales,Ylka,Detective,05340
052172,M E L D,Moreno,Kenneth,Police Officer,11910
052173,M E L D,Morgan,Curtis,Police Officer,21841
052174,M E L D,Morgan,Kim,Police Officer,30675
052175,M E L D,Morlabaez,Ricardo,Police Officer,26671
052180,M E L D,Murphy,Joseph,Police Officer,25384
052181,M E L D,Murray,Christophe,Police Officer,06757
052182,M E L D,Murray,David,Detective,06778
052183,M E L D,Murray,Noreen,Police Officer,22545
052184,M E L D,Nanton,Noel,Police Officer,24164
052188,M E L D,Nelson,Nicholas,Police Officer,05465
052191,M E L D,Nixon,Briant,Police Officer,00597
052195,M E L D,Nunez,Rudy,Police Officer,15578
052201,M E L D,Odom,Oscar,Detective,03828
052203,M E L D,Olivo,Clint,Police Officer,06508
052204,M E L D,Olmeda,Raul,Police Officer,11187
052205,M E L D,Oneill,Genine,Police Officer,02772
052206,M E L D,Ore,Adriana,Police Officer,23163
052207,M E L D,Orozco,Tracieann,Police Officer,17025
052208,M E L D,Osback,Adolph,Detective,04921
052211,M E L D,Othman,Kifah,Police Officer,27061
052213,M E L D,Owens,Kevin,Detective,06726
052214,M E L D,Padron,Jorge,Police Officer,00612
052219,M E L D,Parra,Juan,Lieutenant,00000
052223,M E L D,Pattona,Dean,Police Officer,18749
052224,M E L D,Pavia,Ralph,Detective,03326
052225,M E L D,Pawlitschek,Mark,Police Officer,22969
052226,M E L D,Payano,Francisco,Police Officer,07338
052228,M E L D,Peddie,Kirk,Police Officer,30688
052231,M E L D,Peredacollins,Elizabeth,Police Officer,03864
052232,M E L D,Perera,Rasanga,Police Officer,21871
052233,M E L D,Pereyra,Paul,Police Officer,11479
052237,M E L D,Perez,Michelle,Sergeant,00827
052238,M E L D,Perez,Ramonita,Detective,03246
052240,M E L D,Perkins,Otis,Police Officer,28161
052242,M E L D,Perry,Steven,Police Officer,27666
052243,M E L D,Peters,Khalilah,Police Officer,09835
052244,M E L D,Phelan,Valarie,Police Officer,30960
052246,M E L D,Philippe,Mcgregor,Police Officer,30396
052247,M E L D,Phillip,Courtney,Police Officer,15794
052248,M E L D,Pierre,Clarence,Police Officer,09928
052249,M E L D,Pierre,Marjorie,Police Officer,19620
052253,M E L D,Pinto,Pattijo,Police Officer,11572
052255,M E L D,Pitts,Kimberly,Police Officer,24849
052256,M E L D,Platt,Jason,Police Officer,30153
052258,M E L D,Pogan,Patrick,Police Officer,28957
052264,M E L D,Price,Randolph,Sergeant,03666
052265,M E L D,Prieto,Wilson,Police Officer,12523
052266,M E L D,Pursino,William,Police Officer,10750
052270,M E L D,Quire,Brian,Police Officer,18999
052271,M E L D,Raddock,Summer,Police Officer,20546
052274,M E L D,Rahman,Md,Police Officer,20680
052275,M E L D,Rajpaul,Rajendra,Police Officer,03015
052276,M E L D,Rakowskigallagher,Felina,Police Officer,19947
052277,M E L D,Rambert,Travis,Police Officer,10523
052279,M E L D,Ramrattan,Lisa,Police Officer,23242
052280,M E L D,Randazzo,Alberto,Sergeant,03119
052281,M E L D,Raspanti,Giancarlo,Police Officer,19597
052284,M E L D,Redzematovic,Vahid,Police Officer,23352
052294,M E L D,Richards,Allan,Police Officer,06461
052296,M E L D,Riddick,Cheryl,Police Officer,21469
052297,M E L D,Ridges,Thomas,Police Officer,07747
052298,M E L D,Riello,Robert,Detective,01168
052300,M E L D,Rittenhouse,Lori,Sergeant,90071
052301,M E L D,Rivas,Augusto,Sergeant,05218
052305,M E L D,Robinson,Arlicia,Sergeant,03743
052308,M E L D,Rodriguez,Eduardo,Police Officer,04819
052310,M E L D,Rodriguez,Mynor,Police Officer,23242
052311,M E L D,Rodriguez,Osvaldo,Police Officer,31100
052312,M E L D,Rodriguez,Vanessa,Police Officer,22631
052313,M E L D,Rojasacosta,Giovanny,Detective,05938
052315,M E L D,Rosante,David,Police Officer,15865
052316,M E L D,Rosario,Franklin,Police Officer,06456
052318,M E L D,Rosario,Wilfredo,Police Officer,24824
052319,M E L D,Rosati,Mary,Police Officer,20782
052320,M E L D,Rosovich,Edward,Police Officer,16016
052321,M E L D,Ross,Lenzell,Police Officer,22663
052322,M E L D,Rouse,Yolanda,Police Officer,31209
052324,M E L D,Ruane,Sean,Police Officer,07138
052326,M E L D,Ryan,Charles,Police Officer,05485
052327,M E L D,Ryan,Christophe,Police Officer,26809
052335,M E L D,Saldana,Julio,Police Officer,16497
052336,M E L D,Salgado,Linda,Police Officer,27442
052337,M E L D,Samaniego,Rene,Detective,04703
052338,M E L D,Samedy,Stanley,Police Officer,07449
052339,M E L D,Sanchez,Alberto,Captain,00000
052341,M E L D,Sanchez,Lester,Police Officer,07426
052342,M E L D,Sandino,Oscar,Detective,01567
052343,M E L D,Sands,Nathaniel,Sergeant,03348
052350,M E L D,Sawyer,Keith,Police Officer,30608
052351,M E L D,Sawyer,Sean,Police Officer,01160
052352,M E L D,Scanlon,Daniel,Detective,03525
052353,M E L D,Scantlebury,Andy,Police Officer,03699
052354,M E L D,Scaringella,Vincent,Police Officer,08229
052356,M E L D,Schneider,Jonathan,Police Officer,15476
052357,M E L D,Schoberle,Bert,Detective,00845
052358,M E L D,Schreck,James,Police Officer,11986
052364,M E L D,Senscastet,Robert,Inspector,00000
052366,M E L D,Shalley,Thomas,Lieutenant,00000
052368,M E L D,Siciliano,Michael,Sergeant,04258
052369,M E L D,Sierra,Jose,Police Officer,28390
052373,M E L D,Simpson,Kyle,Police Officer,20755
052376,M E L D,Sinisgalli,Lisa,Police Officer,26554
052379,M E L D,Small,Kenval,Police Officer,31368
052380,M E L D,Smith,Brian,Police Officer,18088
052381,M E L D,Smith,Craig,Police Officer,17225
052382,M E L D,Smith,Keisha,Police Officer,08074
052383,M E L D,Smith,Neville,Police Officer,10896
052386,M E L D,Smith,Shavon,Detective,03820
052387,M E L D,Smith,Tracey,Police Officer,13052
052392,M E L D,Sosa,Vladimir,Police Officer,11494
052394,M E L D,Sotomayor,George,Police Officer,22745
052396,M E L D,Sperling,William,Police Officer,05852
052397,M E L D,Stagliano,David,Police Officer,18376
052398,M E L D,Staniland,Stacey,Police Officer,14881
052402,M E L D,Steward,Michael,Detective,06082
052403,M E L D,Stokes,Joseph,Police Officer,19478
052409,M E L D,Sung,Robert,Lieutenant,00000
052411,M E L D,Taffe,Thirelle,Police Officer,08585
052413,M E L D,Taylor,Deon,Police Officer,31688
052414,M E L D,Taylor,Desiree,Police Officer,11355
052419,M E L D,Terry,Steve,Police Officer,17952
052420,M E L D,Thompson,Okeefe,Police Officer,06635
052421,M E L D,Thorne,Della,Police Officer,08808
052424,M E L D,Tom,Victor,Police Officer,04863
052425,M E L D,Tonry,Robert,Police Officer,09798
052427,M E L D,Torres,Manuel,Detective,02154
