id,command,lastname,firstname,rank,badge_no
066119,PBQS,OSEGUEDASOBALVARRO,ROSANGELICA,Detective,02692
066120,PBQS,PIEKARSKI,PAUL,Inspector,00000
066121,PBQS,RODRIGUEZ,LISA,Police Officer,02754
066122,PBQS,RODRIGUEZ,ROY,Sergeant,05012
066123,PBQS,SALICE,MICHAEL,Sergeant,03595
066124,PBQS,SANDHU,JASPREET,Lieutenant,00000
066125,PBQS,SCHUMAN,JOHN,Lieutenant,00000
066126,PBQS,SEVERINO,JOSE,Police Officer,26484
066127,PBQS,SINGH,GURVINDER,Sergeant,03807
066128,PBQS,SINGH,NAVDEEP,Sergeant,05611
066129,PBQS,SMITH,KYLE,Police Officer,04263
066130,PBQS,THORSTEN,MYUNGSUN,Detective,00763
066131,PBQS,URPRASAD,DEODAT,Chiefs and other ranks,00000
066132,PBQS,VANDERSCHUYT,BRIAN,Lieutenant,00000
066133,PBQS,WALLACE,JOHN,Inspector,00000
066134,PBQS,WENDLING,JOSEPH,Police Officer,05655
066135,PBQS,WILSON,RONALD,Sergeant,04839
066136,PBQS,WONG,NICHOLAS,Sergeant,02574
066139,PBQS INV UNIT,BEHRMAN,ROBERT,Sergeant,00627
066140,PBQS INV UNIT,BRAND,KEITH,Sergeant,01722
066141,PBQS INV UNIT,CUSUMANO,BRIAN,Sergeant,04710
066142,PBQS INV UNIT,DEONARINESINGH,DEXTER,Sergeant,03677
066143,PBQS INV UNIT,FOLEY,BRIAN,Sergeant,01275
066144,PBQS INV UNIT,GONZALEZ,JOANN,Sergeant,02889
066145,PBQS INV UNIT,LANKAMER,MIKOLAJ,Sergeant,03177
066146,PBQS INV UNIT,LUDEMANN,ROXANNE,Sergeant,04603
066147,PBQS INV UNIT,MARMARA,MILTIADIS,Inspector,00000
066148,PBQS INV UNIT,OLEARY,TARA,Sergeant,01547
066149,PBQS INV UNIT,VARUGHESE,JOEL,Lieutenant,00000
066179,PBQS SU PST,ANDERSON,MARK,Police Officer,27500
066180,PBQS SU PST,BLOODNICK,WILLIAM,Police Officer,17318
066181,PBQS SU PST,BOYLE,MICHAEL,Sergeant,00825
066182,PBQS SU PST,CONSTANTATOS,ANDONIOS,Police Officer,25868
066183,PBQS SU PST,DERLETH,NICHOLAS,Police Officer,22850
066184,PBQS SU PST,DOHERTY,RYAN,Police Officer,20696
066185,PBQS SU PST,FERRARI,MICHAEL,Sergeant,04784
066186,PBQS SU PST,KAMINSKI,THOMAS,Lieutenant,00000
066187,PBQS SU PST,KEEGAN,JOSEPH,Police Officer,17824
066188,PBQS SU PST,LEVINE,GREGORY,Police Officer,18504
066190,PBQS SU PST,MILLS,ALEX,Police Officer,09578
066191,PBQS SU PST,MINICHINI,ANTHONY,Police Officer,00868
066192,PBQS SU PST,MURRAY,NICHOLAS,Sergeant,00606
066193,PBQS SU PST,NELSON,BRIAN,Police Officer,15828
066194,PBQS SU PST,SCHNEIDER,JOSEPH,Police Officer,06615
066195,PBQS SU PST,VALLERUGO,MICHELE,Police Officer,30977
066294,PBSI,AJMAL,HASNAN,Police Officer,06773
066299,PBSI,AWAD,RAFET,Lieutenant,00000
066304,PBSI,BARRETT,EDWARD,Police Officer,11852
066306,PBSI,BENTIVEGNA,ANTHONY,Captain,00000
066309,PBSI,BOCCHINO,ROBERT,Inspector,00000
066314,PBSI,BROWER,ROBERT,Inspector,00000
066315,PBSI,BROWN,DEREK,Detective,06418
066319,PBSI,CAFARO,AMBER,Sergeant,01723
066328,PBSI,COCOZZIELLO,ANTHONY,Police Officer,19151
066329,PBSI,CORBETT,KEITH,Police Officer,25341
066339,PBSI,DELACY,MELISSA,Police Officer,15494
066352,PBSI,FIORAVANTE,JOHN,Lieutenant,00000
066360,PBSI,GOBERDHAN,SARA,Police Officer,31757
066361,PBSI,GODFREY,MICHELE,Police Officer,17440
066362,PBSI,GONNELLA,DAVID,Lieutenant,00000
066369,PBSI,HARRINGTON,MATTHEW,Deputy Inspector,00000
066375,PBSI,HOTALING,MICHAEL,Lieutenant,00000
066376,PBSI,HUNT,THERESA,Sergeant,03883
066384,PBSI,KELLY,MARY,Detective,02539
066387,PBSI,KOELBEL,TARA,Detective,00136
066390,PBSI,LESTRADE,ROBIN,Police Officer,08801
066393,PBSI,LOFFREDO,CHRISTOPHER,Police Officer,06443
066397,PBSI,LYNAUGH,ERIK,Police Officer,26011
066405,PBSI,MARRA,ANGELINE,Police Officer,07075
066409,PBSI,MATTINA,JOHN,Sergeant,03346
066410,PBSI,MATUSIAK,WILLIAM,Chiefs and other ranks,00000
066413,PBSI,MCAVOY,RYAN,Police Officer,07039
066416,PBSI,MCEVOY,CHARLES,Chiefs and other ranks,00000
066421,PBSI,MEDEFINDT,KEVIN,Detective,07002
066426,PBSI,MIRANDAMESSNER,ANANDA,Police Officer,06066
066427,PBSI,MONTANA,PAUL,Lieutenant,00000
066430,PBSI,MOORE,KEVIN,Police Officer,12578
066441,PBSI,PANIK,JOHN,Police Officer,02510
066445,PBSI,PERICONE,WESLEY,Sergeant,04979
066449,PBSI,PROCIDA,JOSEPH,Detective,02343
066454,PBSI,RANIERI,EDWARD,Sergeant,03938
066459,PBSI,RUOTOLO,ANTHONY,Police Officer,01492
066460,PBSI,RUSSO,DINO,Police Officer,13540
066465,PBSI,SARACENO,PAUL,Inspector,00000
066470,PBSI,STROMING,KEITH,Police Officer,20963
066472,PBSI,SULLIVAN,KAITLYN,Police Officer,23054
066475,PBSI,TALATALA,ROBERT,Police Officer,08200
066491,PBSI,WURIE,ALHAJI,Police Officer,09399
066492,PBSI,YEE,GIN,Chiefs and other ranks,00000
066559,PBSI INV UNIT,GALLETTA,MICHAEL,Captain,00000
066560,PBSI INV UNIT,PRICE,DANIEL,Sergeant,04231
066561,PBSI INV UNIT,RUSSO,ANDREW,Lieutenant,00000
066562,PBSI INV UNIT,STERNBERG,MATTHEW,Sergeant,01782
066563,PBSI INV UNIT,TASZYMOWICZ,JEFFREY,Sergeant,04637
066564,PBSI INV UNIT,VARRIANO,DANE,Lieutenant,00000
066565,PBSI INV UNIT,WALKER,KYLE,Sergeant,05487
066566,PBSI INV UNIT,WARRENMARINER,LESLIE,Sergeant,01061
066579,PBSI SU FERRY,AHMED,MOEZ,Police Officer,06285
066580,PBSI SU FERRY,ALLEN,JOEL,Police Officer,25710
066581,PBSI SU FERRY,AVDIU,EDMOND,Police Officer,07613
066582,PBSI SU FERRY,BASCIANO,JOHN,Sergeant,02469
066583,PBSI SU FERRY,BERESKY,JOSEPH,Police Officer,06783
066584,PBSI SU FERRY,BETZOLD,ERIC,Police Officer,20549
066585,PBSI SU FERRY,BOKHARI,SYED,Police Officer,06513
066586,PBSI SU FERRY,BRYER,ELIJAH,Police Officer,04684
066587,PBSI SU FERRY,CHARNECO,JOSEPH,Police Officer,03953
066588,PBSI SU FERRY,CHOWDHURY,RAJU,Sergeant,00848
066589,PBSI SU FERRY,CHU,RAYMOND,Police Officer,22208
066590,PBSI SU FERRY,DABROWSKI,MARCIN,Police Officer,03055
066591,PBSI SU FERRY,DELLATACOMA,NICHOLAS,Police Officer,03798
066592,PBSI SU FERRY,DEMA,AZDREN,Police Officer,04022
066593,PBSI SU FERRY,DIANY,DOHA,Police Officer,15869
066594,PBSI SU FERRY,GONZALEZ,CARLOS,Sergeant,04165
066595,PBSI SU FERRY,HALLY,TIMOTHY,Police Officer,12028
066596,PBSI SU FERRY,HANDRAS,LEE,Police Officer,24783
066597,PBSI SU FERRY,HIONAS,JOSEPH,Police Officer,26783
066598,PBSI SU FERRY,HU,YAOKANG,Police Officer,10325
066600,PBSI SU FERRY,KEATING,DANIEL,Police Officer,07560
066601,PBSI SU FERRY,KHALILOV,EMIL,Police Officer,07975
066602,PBSI SU FERRY,KILDUFF,ROBERT,Police Officer,10008
066603,PBSI SU FERRY,LAM,SHUYAN,Police Officer,07814
066604,PBSI SU FERRY,LANTIERI,PAUL,Police Officer,03368
066605,PBSI SU FERRY,LEBER,RED,Sergeant,04674
066606,PBSI SU FERRY,LEE,LERON,Police Officer,26319
066607,PBSI SU FERRY,LIM,TAEJIN,Sergeant,02659
066608,PBSI SU FERRY,MACHICOTE,STEPHEN,Police Officer,30062
066609,PBSI SU FERRY,MANSOUR,JASON,Police Officer,31279
066610,PBSI SU FERRY,MATHAI,SHANE,Police Officer,10025
066611,PBSI SU FERRY,MCDONALD,DOUGLAS,Police Officer,05488
066612,PBSI SU FERRY,MCGARRY,MARGARET,Police Officer,11338
066613,PBSI SU FERRY,MELFA,JONATHAN,Police Officer,24602
066614,PBSI SU FERRY,MIDY,ERNST,Police Officer,18214
066615,PBSI SU FERRY,MOLINARI,MICHAEL,Lieutenant,00000
066616,PBSI SU FERRY,NG,KEVIN,Police Officer,03507
066617,PBSI SU FERRY,NOBILE,JOSEPH,Police Officer,15064
066618,PBSI SU FERRY,NOWAK,MARIUSZ,Police Officer,26591
066619,PBSI SU FERRY,ORIHUELA,ANTONIO,Police Officer,21014
066620,PBSI SU FERRY,PELUSO,LUIGI,Police Officer,01683
066621,PBSI SU FERRY,RAGUSA,FRANKLIN,Police Officer,14471
066622,PBSI SU FERRY,RAMOS,MARK,Police Officer,28611
066623,PBSI SU FERRY,RINELLI,CHRISTOPHER,Sergeant,03495
066624,PBSI SU FERRY,SALIM,YASER,Captain,00000
066625,PBSI SU FERRY,SANTIAGO,MELANIE,Police Officer,26648
066626,PBSI SU FERRY,SEREGILY,MICHAEL,Police Officer,22833
066627,PBSI SU FERRY,SOLIMAN,DINA,Police Officer,20634
066628,PBSI SU FERRY,SYETTA,MICHAEL,Police Officer,22834
066629,PBSI SU FERRY,USMANI,REHAN,Police Officer,14336
066630,PBSI SU FERRY,VALLEY,ROBERT,Police Officer,19631
066631,PBSI SU FERRY,VARGAS,ROBERT,Police Officer,27367
066632,PBSI SU FERRY,WALCOTT,LATOYA,Police Officer,16861
066633,PBSI SU FERRY,WONG,JOHNNY,Lieutenant,00000
066634,PBSI SU FERRY,YUE,DAVID,Police Officer,04003
066635,PBSI SU FERRY,ZUBYK,STANISLAV,Police Officer,00202
066636,PBSI SU PST,BORDINA,RUSSELL,Police Officer,12974
066637,PBSI SU PST,DEVITO,MICHAEL,Police Officer,25734
066638,PBSI SU PST,GAMBINO,VINCENT,Police Officer,08679
066639,PBSI SU PST,MEROLA,STEVEN,Police Officer,04168
066640,PBSI SU PST,SARTINI,JANINE,Police Officer,20542
066641,PBSI SU PST,SINGLETARY,MAURICE,Police Officer,03713
066722,PCO,BAKER,JASON,Detective,04517
066723,PCO,BANKS,TORRE,Sergeant,01915
066724,PCO,BARRETO,MICHAEL,Inspector,00000
066725,PCO,BURGESS,BENJAMIN,Detective,03149
066727,PCO,COLLINS,NATHAN,Detective,05274
066728,PCO,DEENTREMONT,PAUL,Chiefs and other ranks,00000
066729,PCO,DUFFY,JAMES,Detective,02997
066730,PCO,EDWARDS,MARVIN,Police Officer,24253
066732,PCO,GALIZIA,JUSTIN,Sergeant,01627
066733,PCO,GANGI,MICHELLE,Detective,07761
066734,PCO,GOLSON,DAVID,Detective,04866
066735,PCO,GONZALEZ,MARISOL,Detective,00505
066736,PCO,GORDON,PATRICK,Sergeant,03148
066737,PCO,GRANVILLE,AJUBA,Detective,03071
066738,PCO,HUNTE,EUSTACE,Detective,06798
066739,PCO,HURSON,TERENCE,Inspector,00000
066740,PCO,IABONI,JOSEPH,Police Officer,08410
066741,PCO,KOGAN,PAUL,Sergeant,00634
066742,PCO,MALDONADO,LESLEY,Sergeant,02380
066743,PCO,MCAULIFFE,DENIS,Lieutenant,00000
066744,PCO,MCBEAN,DAMARR,Detective,02490
066745,PCO,MEDINA,KEVIN,Detective,02167
066746,PCO,NUNEZ,MARINO,Police Officer,05538
066747,PCO,RIVERA,JONATHAN,Detective,06914
066748,PCO,ROBINSON,MELODY,Captain,00000
066749,PCO,RODRIGUEZ,ELIZABETH,Police Officer,30199
066750,PCO,ROHACK,JOHN,Lieutenant,00000
066751,PCO,ROSCHER,JAMES,Sergeant,02050
066752,PCO,SALOMONS,JONATHAN,Lieutenant,00000
066753,PCO,SOBOLEWSKA,JOANNA,Detective,02156
066754,PCO,SOLA,NANCY,Detective,00269
066755,PCO,SOTO,LOURDES,Inspector,00000
066756,PCO,STAPLETON,JULIEANN,Lieutenant,00000
066757,PCO,SUAZO,MONA,Detective,04515
066758,PCO,TILLOTSON,JOSEPH,Detective,05915
066759,PCO,VALIS,CHRISTOPHER,Lieutenant,00000
066760,PCO,WILLIAMS,KEVIN,Chiefs and other ranks,00000
066761,PCO,WRIGHT,MIKAL,Police Officer,21551
066762,PCO,ZHANG,DANNY,Police Officer,14836
066831,PHOTO-U,BROWN,GEORGE,Sergeant,00125
066848,POD,ALEXANDER,KARA,Police Officer,06818
066849,POD,ANNICELLI,SCOTT,Detective,01072
066850,POD,APONTE,KARIEL,Sergeant,01099
066851,POD,AUYEUNG,SUSAN,Sergeant,03845
066852,POD,BARONE,STEPHEN,Police Officer,27068
066853,POD,CALERO,IVAN,Police Officer,09301
066854,POD,CAMILO,JORGE,Police Officer,02702
066855,POD,CANO,GUSTAVO,Police Officer,04693
066856,POD,CAPASSO,STEPHEN,Inspector,00000
066857,POD,CHAU,PHILIP,Lieutenant,00000
066858,POD,CHEN,CIHANG,Police Officer,02458
066859,POD,CHEN,FAN,Detective,01539
066860,POD,CHERVONI,LYNDA,Sergeant,03594
066861,POD,COLLAZO,CLIFTON,Sergeant,05037
066862,POD,CORNAND,NICOLE,Police Officer,00426
066863,POD,COUCH,EVAN,Police Officer,09825
066864,POD,DINGMAN,DOMINIQUE,Police Officer,16619
066865,POD,DOVE,ELEVELINA,Police Officer,24337
066866,POD,DUA,WENDELYN,Detective,01234
066867,POD,FELICIANO,GABRIEL,Police Officer,07202
066868,POD,FELIZ,YISSEL,Police Officer,21603
066869,POD,FORLENZA,JAMIE,Sergeant,05249
066870,POD,GLICKMAN,AUSTIN,Police Officer,22394
066871,POD,GONZALEZ,NAOMI,Sergeant,00326
066872,POD,GUERRERO,KATHERINE,Sergeant,03562
066873,POD,JARDINE,TAMIKA,Police Officer,23884
066874,POD,LAU,NICKY,Sergeant,01542
066875,POD,LEE,DANIEL,Sergeant,02818
066876,POD,LIFF,JASON,Lieutenant,00000
066877,POD,MAI,DAVID,Police Officer,13179
066878,POD,MARKU,JACQUELINE,Police Officer,05535
066879,POD,MARTINEZ,SAMMY,Police Officer,15616
066880,POD,MOLFETTA,MICHAEL,Police Officer,17587
066881,POD,NIEVES,OSCAR,Police Officer,04059
066882,POD,OBRIEN,JAMES,Police Officer,23885
066883,POD,OSTROVSKY,ALEXANDR,Sergeant,01923
066884,POD,PAULSON,ELIZABETH,Lieutenant,00000
066885,POD,POON,KAWAI,Sergeant,00811
066886,POD,ROTHMAN,ADAM,Sergeant,02801
066887,POD,SANCHEZ,SAUDY,Detective,07934
066888,POD,SIMONETTI,JOSEPH,Deputy Inspector,00000
066889,POD,SUN,ERIC,Sergeant,02941
066890,POD,VICTORIA,JESSICA,Police Officer,20559
066891,POD,WILLIAMS,GARY,Sergeant,05498
066892,POD,XU,MEILEI,Police Officer,14521
066893,POD,YU,WAYNE,Police Officer,08593
066894,POD,ZALESKI,ROBERT,Lieutenant,00000
066895,POL ACAD,ACEVEDO,ANGELIESSE,Police Officer,27313
066896,POL ACAD,ALFONZO,MATTHEW,Police Officer,27026
066897,POL ACAD,ALFORD,SCOTT,Sergeant,00109
066898,POL ACAD,ALLEN,SHAWN,Detective,07764
066899,POL ACAD,ALTAMORE,PAUL,Police Officer,02008
066900,POL ACAD,ANGELOPOULOS,CONSTANTIN,Police Officer,25018
066901,POL ACAD,AYKAC,ILBEY,Police Officer,28612
066902,POL ACAD,BALKISSOON,INGA,Police Officer,18267
066903,POL ACAD,BALTZ,CAROLINE,Police Officer,22538
066904,POL ACAD,BAN,KRISTYN,Police Officer,24802
066905,POL ACAD,BARNES,YVONNE,Police Officer,21616
066906,POL ACAD,BERGLIND,ANDREW,Police Officer,27524
066907,POL ACAD,BILLINGTON,JAMES,Police Officer,16227
066908,POL ACAD,BLANDEBURGO,JAMIE,Sergeant,00177
066909,POL ACAD,BOLIVAR,ANDERSON,Police Officer,03637
066910,POL ACAD,BRAVO,KARINA,Sergeant,01148
066911,POL ACAD,BURGOS,KIMBERLY,Police Officer,03248
066912,POL ACAD,CAMPOS,JOHN,Police Officer,06913
066913,POL ACAD,CAMPOVERDE,CHRISTIAN,Police Officer,17173
066914,POL ACAD,CANFORA,JEFFREY,Police Officer,22218
066915,POL ACAD,CANTALINO,FRANK,Police Officer,22815
066916,POL ACAD,CANTILLO,FREDDY,Sergeant,03905
066917,POL ACAD,CAPERS,BRIAN,Police Officer,08182
066918,POL ACAD,CAPOTOSTO,PAUL,Sergeant,00476
066919,POL ACAD,CARABALLO,JOSE,Lieutenant,00000
066920,POL ACAD,CARO,FRANCES,Police Officer,04018
066921,POL ACAD,CATANIA,JEREMY,Police Officer,24441
066922,POL ACAD,CAVANAGH,KEVIN,Lieutenant,00000
066923,POL ACAD,CELONA,EDWARD,Police Officer,14314
066924,POL ACAD,CERAMI,DONNA,Detective,00151
066925,POL ACAD,CHAMBERS,ROBERT,Police Officer,08640
066926,POL ACAD,CHINCHILLABURROUGH,NANCY,Police Officer,22013
066927,POL ACAD,CINTRON,GABRIEL,Police Officer,06736
066928,POL ACAD,CLARK,VERONICA,Sergeant,01907
066929,POL ACAD,COLON,ALEX,Police Officer,23036
066930,POL ACAD,COOPER,EARL,Detective,03366
066931,POL ACAD,CRUZ,DANILO,Sergeant,05501
066932,POL ACAD,DALESSANDRO,SCOTT,Sergeant,02833
066933,POL ACAD,DIAS,MATTHEW,Police Officer,04654
066934,POL ACAD,DIAZ,KAREN,Police Officer,11073
066935,POL ACAD,DIBLASIO,RICHARD,Inspector,00000
066936,POL ACAD,DOLAN,COLLEEN,Police Officer,24313
066937,POL ACAD,DOUGHERTY,TIMOTHY,Police Officer,17345
066938,POL ACAD,DOWLING,TIMOTHY,Sergeant,01693
066939,POL ACAD,DRESCHER,MICHAEL,Sergeant,05371
066940,POL ACAD,DUARTEROSARIO,ANGELO,Police Officer,17481
066941,POL ACAD,DUCZ,SAMANTHA,Police Officer,13416
066942,POL ACAD,DUNCAN,JESSICA,Police Officer,20046
066943,POL ACAD,DUNGUS,WILLIAM,Police Officer,05582
066944,POL ACAD,FERNANDEZ,JOSE,Police Officer,16027
066945,POL ACAD,FERRARO,MICHAEL,Police Officer,02630
066946,POL ACAD,FISHMAN,DAVID,Police Officer,14906
066947,POL ACAD,FREESE,JUSTIN,Sergeant,02148
066948,POL ACAD,GALLAGHER,PATRICK,Police Officer,01504
066949,POL ACAD,GALLAGHER,THERESE,Lieutenant,00000
066950,POL ACAD,GANNON,PATRICK,Sergeant,01272
066951,POL ACAD,GARCIA,KENNY,Sergeant,04914
066952,POL ACAD,GARLAND,VANESSA,Police Officer,02605
066953,POL ACAD,GASQUEZ,LUKE,Lieutenant,00000
066954,POL ACAD,GOSIK,STEFANIE,Police Officer,13083
066955,POL ACAD,GRANT,KESLYN,Police Officer,18149
066956,POL ACAD,GROVER,FREDERICK,Chiefs and other ranks,00000
066957,POL ACAD,GUMBS,SHAUN,Police Officer,29556
066958,POL ACAD,GUTIERREZ,ROBERT,Sergeant,03090
066959,POL ACAD,HAMILTON,WILLIAM,Sergeant,03023
066960,POL ACAD,HART,BRYAN,Police Officer,19734
066961,POL ACAD,HAYES,MARTIN,Police Officer,24820
066962,POL ACAD,HENDERSON,TAJUNA,Police Officer,14954
066963,POL ACAD,HENRY,BRIAN,Police Officer,00419
066964,POL ACAD,HIDALGO,JOSE,Police Officer,19247
066965,POL ACAD,HILLIARD,KIMBERLY,Lieutenant,00000
066966,POL ACAD,HOLMES,SELENA,Sergeant,01678
066967,POL ACAD,HUDON,DEVON,Sergeant,02654
066968,POL ACAD,JACKSON,BRETT,Police Officer,11084
066969,POL ACAD,JEPSON,ANDREW,Sergeant,02683
066970,POL ACAD,JONES,GERARD,Police Officer,04238
066971,POL ACAD,JONESSCHULTERS,ALICIA,Police Officer,00687
066972,POL ACAD,JURS,FRANK,Lieutenant,00000
066973,POL ACAD,KERBIS,CHRISTOPHER,Police Officer,04228
066974,POL ACAD,KIM,SUKHYUN,Sergeant,02579
066975,POL ACAD,KUBLO,THOMAS,Police Officer,06003
066976,POL ACAD,KUCERAK,KEITH,Police Officer,11994
066977,POL ACAD,KUNST,CATHERINE,Sergeant,01788
066978,POL ACAD,KUROS,OLIVIA,Police Officer,06456
066979,POL ACAD,LAGO,ALEXANDER,Police Officer,21997
066980,POL ACAD,LARREGUI,ASHLEY,Police Officer,29018
066981,POL ACAD,LEE,IVAN,Police Officer,00526
066982,POL ACAD,LEIER,JASON,Sergeant,00282
066983,POL ACAD,LESNIEWSKI,BEATA,Police Officer,04000
066984,POL ACAD,LI,PETER,Sergeant,01173
066985,POL ACAD,LIMA,MICHAEL,Detective,03513
066986,POL ACAD,LIU,ALBERT,Sergeant,01820
066987,POL ACAD,LOPES,FILIPE,Police Officer,11254
066988,POL ACAD,LOSQUADRO,THOMAS,Police Officer,31386
066989,POL ACAD,LYNCH,KYLE,Police Officer,19995
066990,POL ACAD,MALDONADO,JOLENE,Sergeant,05623
066991,POL ACAD,MARMOL,DAVID,Police Officer,08977
066992,POL ACAD,MARSIGLIA,CRAIG,Police Officer,20405
066993,POL ACAD,MARTY,AYESHA,Police Officer,19769
066994,POL ACAD,MASHRIQI,NOORULLAH,Sergeant,04508
066995,POL ACAD,MAURICE,PAULEDWIN,Police Officer,17495
066996,POL ACAD,MAZZONE,ALEXANDRA,Police Officer,10623
066997,POL ACAD,MCCADDEN,JOSEPH,Police Officer,03989
066998,POL ACAD,MCFARLAND,JOYALEVERN,Police Officer,31811
066999,POL ACAD,MCNALLY,GREGORY,Sergeant,04890
067000,POL ACAD,MCSWEENEY,GARRETT,Police Officer,09319
067001,POL ACAD,MEZZATESTA,RICHARD,Sergeant,03513
067003,POL ACAD,MISENER,MATTHEW,Police Officer,26334
067004,POL ACAD,MORALES,JUAN,Police Officer,25442
067005,POL ACAD,NOBLE,JOSEPH,Police Officer,17108
067006,POL ACAD,OCONNOR,ALICIA,Police Officer,06141
067007,POL ACAD,ONEILL,JASON,Police Officer,15764
067008,POL ACAD,ORTEGA,SUZANNE,Detective,01344
067009,POL ACAD,PARISI,JOSEPH,Police Officer,18056
067010,POL ACAD,PASCAL,ARLENE,Lieutenant,00000
067011,POL ACAD,PATRICK,CASSIDY,Police Officer,04434
067012,POL ACAD,PICON,CRISTINA,Police Officer,24503
067013,POL ACAD,PINCKNEY,RASHID,Sergeant,04501
067014,POL ACAD,PLANK,JOHNPAUL,Police Officer,25501
067015,POL ACAD,PUGH,SHAMIKA,Sergeant,04083
067016,POL ACAD,RAMSAMOOJ,SUNIL,Sergeant,04553
067017,POL ACAD,RAO,BRIAN,Police Officer,25998
067018,POL ACAD,RAVEN,DANIELLE,Police Officer,10640
067019,POL ACAD,RECCHIA,MATTHEW,Police Officer,16368
067020,POL ACAD,REYES,JESUS,Sergeant,05358
067021,POL ACAD,RICCARDELLO,JOHN,Detective,02755
067022,POL ACAD,RIOLA,JOHN,Detective,03814
067023,POL ACAD,RIOS,PHILLIP,Police Officer,19840
067024,POL ACAD,RODRIGUEZ,HEATHER,Police Officer,05843
067025,POL ACAD,RODRIGUEZ,KENNETH,Police Officer,01543
067026,POL ACAD,ROMANCE,JESSICA,Detective,03441
067027,POL ACAD,RUSSELL,GENE,Police Officer,28650
067028,POL ACAD,SACAZA,ASHLEY,Police Officer,17409
067029,POL ACAD,SADLAK,STANLEY,Sergeant,03563
067030,POL ACAD,SALFALI,JASON,Police Officer,25771
067031,POL ACAD,SATURNIN,JASON,Sergeant,03357
067032,POL ACAD,SCIAME,MICHAEL,Detective,03708
067033,POL ACAD,SHEA,DAVID,Sergeant,02003
067034,POL ACAD,SHEEHAN,GREGORY,Inspector,00000
067035,POL ACAD,SHOOK,DANIEL,Sergeant,04621
067036,POL ACAD,SHORTWAY,LYNN,Police Officer,00981
067037,POL ACAD,SMITH,SHURLAND,Police Officer,17840
067038,POL ACAD,SORTO,MELISSA,Sergeant,00555
067039,POL ACAD,SPENCE,JAMAAL,Detective,06310
067040,POL ACAD,STJACQUES,SUZANNE,Lieutenant,00000
067041,POL ACAD,THOMPSON,SHAUNA,Police Officer,20947
067042,POL ACAD,TILLWITZ,ROBERT,Lieutenant,00000
067043,POL ACAD,TVERDOKHLEB,DMITRY,Police Officer,27018
067044,POL ACAD,VIENCE,RICHARD,Police Officer,05993
067045,POL ACAD,VITALI,RICKY,Police Officer,15905
067046,POL ACAD,VOLLARO,ALEXA,Police Officer,19147
067047,POL ACAD,WALKER,LINDSAY,Detective,06540
067048,POL ACAD,WARD,ALEX,Sergeant,04426
067049,POL ACAD,WILLIAMS,WARREN,Police Officer,10980
067050,POL ACAD,WIND,KEVIN,Sergeant,04699
067051,POL ACAD,WU,PHILIP,Sergeant,01182
067052,POL ACAD,YIP,KAKIT,Sergeant,00008
067053,POL ACAD,YU,JOHN,Sergeant,04653
067054,POL ACAD,ZINNA,JOSEPH,Police Officer,08091
067307,POL LAB,COTTO,MADELINE,Police Officer,24114
067383,POL LAB,MORGAN,CASEY,Lieutenant,00000
067400,POL LAB,PUIG,SEAN,Lieutenant,00000
067455,POL PENSION,ALMONTE,GLENNY,Sergeant,04625
067458,POL PENSION,FLETCHER,THERESA,Police Officer,24477
067459,POL PENSION,GEE,HENRY,Police Officer,05218
067460,POL PENSION,GIANG,CHRISTOPHER,Police Officer,00309
067461,POL PENSION,JORDAN,SUSAN,Police Officer,31416
067462,POL PENSION,MOUZON,KYMBERLY,Detective,06482
067463,POL PENSION,RUSSELL,KATHLEEN,Sergeant,01410
067464,POL PENSION,SCORDATO,JOSEPH,Police Officer,30384
067465,POL PENSION,TRIANTAFILIDIS,EVANGELOS,Sergeant,05484
067471,PROP CLK,BENAVIDES,DEWIN,Lieutenant,00000
067472,PROP CLK,BRESLIN,JOHN,Captain,00000
067473,PROP CLK,CABAN,CATHY,Police Officer,11223
067474,PROP CLK,CARROLL,BENJAMIN,Sergeant,02001
067475,PROP CLK,CHAN,PAULTON,Police Officer,15546
067476,PROP CLK,CHARLES,ERICK,Lieutenant,00000
067477,PROP CLK,CHEUNG,ERIC,Detective,04987
067478,PROP CLK,CHIU,DANNY,Sergeant,01224
067479,PROP CLK,CINQUINI,CHRISTOPHER,Detective,04043
067480,PROP CLK,CORNIEL,CECIL,Police Officer,15566
067481,PROP CLK,EATON,JOHN,Police Officer,29983
067482,PROP CLK,ELMORE,MICHELLE,Police Officer,12081
067483,PROP CLK,ERICKSON,CRAIG,Police Officer,15291
067484,PROP CLK,FLORES,CELSO,Police Officer,14226
067485,PROP CLK,IVORY,CHEONA,Police Officer,15019
067486,PROP CLK,JEANBAPTISTE,RICARDO,Police Officer,16029
067487,PROP CLK,LAWRENCE,MARY,Sergeant,01429
067488,PROP CLK,LUCAS,WIDLER,Lieutenant,00000
067489,PROP CLK,MARCHICA,JONN,Captain,00000
067490,PROP CLK,MELENDEZ,CARMELO,Sergeant,04361
067491,PROP CLK,MOSCATO,GIRARD,Police Officer,00663
067492,PROP CLK,ONEILL,PATRICK,Police Officer,01850
067493,PROP CLK,PAULINO,JOEL,Police Officer,26199
067494,PROP CLK,PEREZ,ALEJANDRO,Sergeant,02534
067495,PROP CLK,PERROTTI,THOMAS,Police Officer,13423
067496,PROP CLK,PUELLO,KELVIN,Sergeant,05111
067497,PROP CLK,RODRIGUEZ,FELICIANA,Sergeant,02442
067498,PROP CLK,RODRIGUEZWELCH,MYRNA,Sergeant,02279
